game_id,stand_id,predicted_transaction_count
G2025032,STAND18,329.1587857313692
G2025032,STAND2,329.1587857313692
G2025032,STAND20,329.1587857313692
G2025032,STAND21,329.1587857313692
G2025032,STAND24,329.1587857313692
G2025032,STAND5,329.1587857313692
G2025032,STAND6,329.1587857313692
G2025032,STAND7,329.1587857313692
G2025032,STAND19,329.123081348829
G2025032,STAND23,327.76559629591105
G2025032,STAND22,326.9358330706692
G2025032,STAND12,326.5900054217499
G2025032,STAND17,326.09420143534277
G2025033,STAND2,487.2002243908662
G2025033,STAND10,484.5758030006466
G2025033,STAND14,484.1781096690264
G2025033,STAND11,483.8803635996489
G2025033,STAND12,483.8803635996489
G2025033,STAND13,483.8803635996489
G2025033,STAND15,483.8803635996489
G2025033,STAND16,483.8803635996489
G2025033,STAND17,483.8803635996489
G2025033,STAND18,483.8803635996489
G2025033,STAND19,483.8803635996489
G2025033,STAND20,483.8803635996489
G2025033,STAND21,483.8803635996489
G2025033,STAND24,483.8803635996489
G2025033,STAND4,483.8803635996489
G2025033,STAND5,483.8803635996489
G2025033,STAND6,483.8803635996489
G2025033,STAND7,483.8803635996489
G2025033,STAND9,483.8803635996489
G2025033,STAND22,483.8634985635088
G2025033,STAND3,482.7344899421471
G2025033,STAND8,482.44614245092623
G2025033,STAND23,481.34112446921415
G2025033,STAND1,479.4395729906029
G2025034,STAND21,431.9685689578708
G2025034,STAND1,430.38993400560236
G2025034,STAND13,430.0969898439108
G2025034,STAND19,430.08309499297354
G2025034,STAND6,427.25481556370346
G2025034,STAND2,425.9301294526057
G2025034,STAND10,425.76342107993
G2025034,STAND11,425.76342107993
G2025034,STAND12,425.76342107993
G2025034,STAND14,425.76342107993
G2025034,STAND15,425.76342107993
G2025034,STAND17,425.76342107993
G2025034,STAND18,425.76342107993
G2025034,STAND20,425.76342107993
G2025034,STAND22,425.76342107993
G2025034,STAND24,425.76342107993
G2025034,STAND3,425.76342107993
G2025034,STAND4,425.76342107993
G2025034,STAND5,425.76342107993
G2025034,STAND7,425.76342107993
G2025034,STAND9,425.76342107993
G2025034,STAND16,425.4088880207895
G2025034,STAND8,423.70775082964525
G2025034,STAND23,423.4803055694371
G2025035,STAND13,326.6166051269033
G2025035,STAND2,323.5649765677982
G2025035,STAND21,323.34235275532814
G2025035,STAND19,322.203293081442
G2025035,STAND23,322.12788894437284
G2025035,STAND15,321.10226070167965
G2025035,STAND20,320.9718480623676
G2025035,STAND10,320.24849222746724
G2025035,STAND11,320.24849222746724
G2025035,STAND12,320.24849222746724
G2025035,STAND16,320.24849222746724
G2025035,STAND17,320.24849222746724
G2025035,STAND18,320.24849222746724
G2025035,STAND22,320.24849222746724
G2025035,STAND24,320.24849222746724
G2025035,STAND3,320.24849222746724
G2025035,STAND4,320.24849222746724
G2025035,STAND5,320.24849222746724
G2025035,STAND6,320.24849222746724
G2025035,STAND7,320.24849222746724
G2025035,STAND9,320.24849222746724
G2025035,STAND14,320.1230548450556
G2025035,STAND1,320.0500391702996
G2025035,STAND8,319.1780160406399
G2025036,STAND14,338.07571165843405
G2025036,STAND18,335.5059688311296
G2025036,STAND15,334.23174604404164
G2025036,STAND20,333.83550034000456
G2025036,STAND9,333.6816750907069
G2025036,STAND17,333.53816391164355
G2025036,STAND11,333.29640002954886
G2025036,STAND12,333.29640002954886
G2025036,STAND13,333.29640002954886
G2025036,STAND16,333.29640002954886
G2025036,STAND19,333.29640002954886
G2025036,STAND23,333.29640002954886
G2025036,STAND24,333.29640002954886
G2025036,STAND3,333.29640002954886
G2025036,STAND4,333.29640002954886
G2025036,STAND5,333.29640002954886
G2025036,STAND6,333.29640002954886
G2025036,STAND7,333.29640002954886
G2025036,STAND8,333.29640002954886
G2025036,STAND2,333.2299873530182
G2025036,STAND22,332.58218218045965
G2025036,STAND10,331.9958180777595
G2025036,STAND21,331.80276933010555
G2025036,STAND1,329.98528213094824
G2025037,STAND15,318.84294350804646
G2025037,STAND17,317.7758596297966
G2025037,STAND24,317.15613518462544
G2025037,STAND19,316.7970002456233
G2025037,STAND9,316.5701615397222
G2025037,STAND4,315.9710545196899
G2025037,STAND8,315.6465533663929
G2025037,STAND2,315.548878913527
G2025037,STAND1,315.2722401719138
G2025037,STAND11,315.2722401719138
G2025037,STAND13,315.2722401719138
G2025037,STAND14,315.2722401719138
G2025037,STAND18,315.2722401719138
G2025037,STAND20,315.2722401719138
G2025037,STAND21,315.2722401719138
G2025037,STAND3,315.2722401719138
G2025037,STAND5,315.2722401719138
G2025037,STAND6,315.2722401719138
G2025037,STAND7,315.2722401719138
G2025037,STAND10,314.3456682087579
G2025037,STAND23,313.8790507364556
G2025037,STAND12,313.04749972216314
G2025037,STAND16,311.70025531174394
G2025037,STAND22,311.0593842887409
G2025038,STAND9,351.9575634836293
G2025038,STAND18,347.4835972747688
G2025038,STAND1,346.1253812984496
G2025038,STAND5,345.64471230815786
G2025038,STAND11,344.9928500408719
G2025038,STAND12,344.9928500408719
G2025038,STAND13,344.9928500408719
G2025038,STAND15,344.9928500408719
G2025038,STAND17,344.9928500408719
G2025038,STAND19,344.9928500408719
G2025038,STAND20,344.9928500408719
G2025038,STAND21,344.9928500408719
G2025038,STAND23,344.9928500408719
G2025038,STAND24,344.9928500408719
G2025038,STAND4,344.9928500408719
G2025038,STAND6,344.9928500408719
G2025038,STAND7,344.9928500408719
G2025038,STAND14,344.9599748897403
G2025038,STAND2,344.4323654772862
G2025038,STAND3,343.8469763833701
G2025038,STAND22,343.82362925762055
G2025038,STAND10,342.85284719155396
G2025038,STAND16,342.5245138833632
G2025038,STAND8,339.39650697595914
G2025039,STAND3,382.2387028281753
G2025039,STAND13,379.12707199664146
G2025039,STAND21,378.66463525189835
G2025039,STAND14,378.5559180119355
G2025039,STAND23,378.24676810342015
G2025039,STAND1,375.76510392354334
G2025039,STAND10,375.76510392354334
G2025039,STAND11,375.76510392354334
G2025039,STAND12,375.76510392354334
G2025039,STAND15,375.76510392354334
G2025039,STAND16,375.76510392354334
G2025039,STAND17,375.76510392354334
G2025039,STAND18,375.76510392354334
G2025039,STAND19,375.76510392354334
G2025039,STAND20,375.76510392354334
G2025039,STAND22,375.76510392354334
G2025039,STAND24,375.76510392354334
G2025039,STAND4,375.76510392354334
G2025039,STAND5,375.76510392354334
G2025039,STAND6,375.76510392354334
G2025039,STAND7,375.76510392354334
G2025039,STAND9,375.76510392354334
G2025039,STAND2,374.8398838255499
G2025039,STAND8,371.13025564869196
G2025040,STAND2,379.80471402598283
G2025040,STAND1,379.46475396610265
G2025040,STAND11,379.46475396610265
G2025040,STAND12,379.46475396610265
G2025040,STAND13,379.46475396610265
G2025040,STAND15,379.46475396610265
G2025040,STAND16,379.46475396610265
G2025040,STAND18,379.46475396610265
G2025040,STAND19,379.46475396610265
G2025040,STAND21,379.46475396610265
G2025040,STAND23,379.46475396610265
G2025040,STAND24,379.46475396610265
G2025040,STAND3,379.46475396610265
G2025040,STAND4,379.46475396610265
G2025040,STAND5,379.46475396610265
G2025040,STAND6,379.46475396610265
G2025040,STAND7,379.46475396610265
G2025040,STAND8,379.46475396610265
G2025040,STAND22,379.4032690828586
G2025040,STAND9,378.37077012549685
G2025040,STAND20,377.63939869128546
G2025040,STAND10,377.59040912492827
G2025040,STAND17,377.3816231012589
G2025040,STAND14,376.8100636939328
G2025041,STAND12,381.1243149899846
G2025041,STAND15,380.8417281687345
G2025041,STAND9,379.96164250177264
G2025041,STAND4,379.1161265265795
G2025041,STAND2,379.0506993658492
G2025041,STAND1,378.774060624236
G2025041,STAND10,378.774060624236
G2025041,STAND11,378.774060624236
G2025041,STAND13,378.774060624236
G2025041,STAND14,378.774060624236
G2025041,STAND16,378.774060624236
G2025041,STAND18,378.774060624236
G2025041,STAND19,378.774060624236
G2025041,STAND20,378.774060624236
G2025041,STAND21,378.774060624236
G2025041,STAND24,378.774060624236
G2025041,STAND3,378.774060624236
G2025041,STAND5,378.774060624236
G2025041,STAND6,378.774060624236
G2025041,STAND7,378.774060624236
G2025041,STAND23,378.60453085481214
G2025041,STAND8,378.46924050855705
G2025041,STAND17,375.7094763282095
G2025041,STAND22,373.43141846799006
G2025042,STAND23,420.31162447966284
G2025042,STAND3,417.8388599899965
G2025042,STAND10,417.25891094854904
G2025042,STAND2,416.79877538815333
G2025042,STAND11,416.56347154755133
G2025042,STAND12,416.56347154755133
G2025042,STAND13,416.56347154755133
G2025042,STAND15,416.56347154755133
G2025042,STAND16,416.56347154755133
G2025042,STAND17,416.56347154755133
G2025042,STAND18,416.56347154755133
G2025042,STAND19,416.56347154755133
G2025042,STAND20,416.56347154755133
G2025042,STAND21,416.56347154755133
G2025042,STAND24,416.56347154755133
G2025042,STAND4,416.56347154755133
G2025042,STAND5,416.56347154755133
G2025042,STAND6,416.56347154755133
G2025042,STAND7,416.56347154755133
G2025042,STAND9,416.56347154755133
G2025042,STAND14,416.1324020974297
G2025042,STAND8,415.6662618538127
G2025042,STAND1,415.37182396870446
G2025042,STAND22,414.1580482813028
G2025043,STAND3,387.09327030452266
G2025043,STAND24,382.993827252054
G2025043,STAND14,381.2004956249657
G2025043,STAND2,380.72668878767155
G2025043,STAND1,380.6196713998907
G2025043,STAND10,380.6196713998907
G2025043,STAND11,380.6196713998907
G2025043,STAND12,380.6196713998907
G2025043,STAND13,380.6196713998907
G2025043,STAND15,380.6196713998907
G2025043,STAND16,380.6196713998907
G2025043,STAND17,380.6196713998907
G2025043,STAND18,380.6196713998907
G2025043,STAND19,380.6196713998907
G2025043,STAND20,380.6196713998907
G2025043,STAND21,380.6196713998907
G2025043,STAND22,380.6196713998907
G2025043,STAND4,380.6196713998907
G2025043,STAND5,380.6196713998907
G2025043,STAND6,380.6196713998907
G2025043,STAND7,380.6196713998907
G2025043,STAND9,380.6196713998907
G2025043,STAND8,378.891361466291
G2025043,STAND23,377.69202666023637
G2025044,STAND4,385.3763649583505
G2025044,STAND11,384.6877211996795
G2025044,STAND23,383.66055693315553
G2025044,STAND20,383.51921136563135
G2025044,STAND14,383.4183889988913
G2025044,STAND5,383.38513157971045
G2025044,STAND17,382.9140989783718
G2025044,STAND1,382.79926452480987
G2025044,STAND12,382.79926452480987
G2025044,STAND13,382.79926452480987
G2025044,STAND15,382.79926452480987
G2025044,STAND16,382.79926452480987
G2025044,STAND22,382.79926452480987
G2025044,STAND24,382.79926452480987
G2025044,STAND3,382.79926452480987
G2025044,STAND6,382.79926452480987
G2025044,STAND7,382.79926452480987
G2025044,STAND8,382.79926452480987
G2025044,STAND9,382.538024105685
G2025044,STAND2,382.4123880306805
G2025044,STAND19,382.2149617734252
G2025044,STAND10,381.51122043206186
G2025044,STAND21,379.16629757942957
G2025044,STAND18,374.0906792954078
G2025045,STAND24,336.4018412574273
G2025045,STAND17,335.17850758752365
G2025045,STAND12,334.7518183932664
G2025045,STAND19,334.01647353878076
G2025045,STAND9,333.80304642078175
G2025045,STAND8,333.3752667746511
G2025045,STAND4,333.3430194825155
G2025045,STAND1,333.000953580172
G2025045,STAND11,333.000953580172
G2025045,STAND13,333.000953580172
G2025045,STAND14,333.000953580172
G2025045,STAND15,333.000953580172
G2025045,STAND18,333.000953580172
G2025045,STAND2,333.000953580172
G2025045,STAND20,333.000953580172
G2025045,STAND21,333.000953580172
G2025045,STAND3,333.000953580172
G2025045,STAND5,333.000953580172
G2025045,STAND6,333.000953580172
G2025045,STAND7,333.000953580172
G2025045,STAND10,332.0743816170161
G2025045,STAND16,329.42896872000216
G2025045,STAND23,328.8727497375208
G2025045,STAND22,327.76402289349426
G2025046,STAND4,390.72508053179865
G2025046,STAND2,389.7399404789611
G2025046,STAND14,388.00552300430513
G2025046,STAND10,387.94513794447977
G2025046,STAND11,387.1091022709291
G2025046,STAND12,387.1091022709291
G2025046,STAND13,387.1091022709291
G2025046,STAND15,387.1091022709291
G2025046,STAND16,387.1091022709291
G2025046,STAND17,387.1091022709291
G2025046,STAND18,387.1091022709291
G2025046,STAND19,387.1091022709291
G2025046,STAND20,387.1091022709291
G2025046,STAND21,387.1091022709291
G2025046,STAND23,387.1091022709291
G2025046,STAND24,387.1091022709291
G2025046,STAND3,387.1091022709291
G2025046,STAND5,387.1091022709291
G2025046,STAND6,387.1091022709291
G2025046,STAND7,387.1091022709291
G2025046,STAND9,387.1091022709291
G2025046,STAND8,386.2021088920536
G2025046,STAND1,385.7748878916052
G2025046,STAND22,385.4602288808583
G2025047,STAND14,364.8921163715732
G2025047,STAND13,358.77232424525295
G2025047,STAND3,357.6439640252504
G2025047,STAND5,357.09112195995596
G2025047,STAND2,356.74497549522096
G2025047,STAND1,356.5782671225453
G2025047,STAND10,356.5782671225453
G2025047,STAND11,356.5782671225453
G2025047,STAND12,356.5782671225453
G2025047,STAND15,356.5782671225453
G2025047,STAND17,356.5782671225453
G2025047,STAND18,356.5782671225453
G2025047,STAND19,356.5782671225453
G2025047,STAND20,356.5782671225453
G2025047,STAND21,356.5782671225453
G2025047,STAND22,356.5782671225453
G2025047,STAND23,356.5782671225453
G2025047,STAND24,356.5782671225453
G2025047,STAND4,356.5782671225453
G2025047,STAND7,356.5782671225453
G2025047,STAND9,356.5782671225453
G2025047,STAND16,356.2237340634048
G2025047,STAND8,354.84593336145315
G2025047,STAND6,354.70310044054213
G2025048,STAND7,392.3220290079104
G2025048,STAND14,391.63900318635507
G2025048,STAND24,391.32437459307937
G2025048,STAND1,390.05432305140465
G2025048,STAND10,390.05432305140465
G2025048,STAND11,390.05432305140465
G2025048,STAND12,390.05432305140465
G2025048,STAND13,390.05432305140465
G2025048,STAND15,390.05432305140465
G2025048,STAND16,390.05432305140465
G2025048,STAND17,390.05432305140465
G2025048,STAND18,390.05432305140465
G2025048,STAND19,390.05432305140465
G2025048,STAND20,390.05432305140465
G2025048,STAND21,390.05432305140465
G2025048,STAND22,390.05432305140465
G2025048,STAND4,390.05432305140465
G2025048,STAND5,390.05432305140465
G2025048,STAND6,390.05432305140465
G2025048,STAND2,389.5237342102018
G2025048,STAND8,388.32601311780496
G2025048,STAND3,387.9035897085728
G2025048,STAND23,387.1266783117503
G2025048,STAND9,384.41986241554525
G2025049,STAND20,429.8373257054235
G2025049,STAND14,427.8960044634414
G2025049,STAND2,427.7680115361591
G2025049,STAND1,427.42805147627894
G2025049,STAND11,427.42805147627894
G2025049,STAND12,427.42805147627894
G2025049,STAND13,427.42805147627894
G2025049,STAND15,427.42805147627894
G2025049,STAND16,427.42805147627894
G2025049,STAND18,427.42805147627894
G2025049,STAND19,427.42805147627894
G2025049,STAND21,427.42805147627894
G2025049,STAND23,427.42805147627894
G2025049,STAND24,427.42805147627894
G2025049,STAND3,427.42805147627894
G2025049,STAND4,427.42805147627894
G2025049,STAND5,427.42805147627894
G2025049,STAND6,427.42805147627894
G2025049,STAND7,427.42805147627894
G2025049,STAND8,427.42805147627894
G2025049,STAND9,427.4124645119634
G2025049,STAND22,427.3665665930349
G2025049,STAND10,425.653868586624
G2025049,STAND17,425.3491729319936
G2025050,STAND13,439.7764758569598
G2025050,STAND17,439.02221293712415
G2025050,STAND1,435.49900428631975
G2025050,STAND10,435.49900428631975
G2025050,STAND11,435.49900428631975
G2025050,STAND12,435.49900428631975
G2025050,STAND14,435.49900428631975
G2025050,STAND15,435.49900428631975
G2025050,STAND18,435.49900428631975
G2025050,STAND19,435.49900428631975
G2025050,STAND20,435.49900428631975
G2025050,STAND22,435.49900428631975
G2025050,STAND23,435.49900428631975
G2025050,STAND24,435.49900428631975
G2025050,STAND3,435.49900428631975
G2025050,STAND4,435.49900428631975
G2025050,STAND5,435.49900428631975
G2025050,STAND7,435.49900428631975
G2025050,STAND9,435.49900428631975
G2025050,STAND16,435.1444712271792
G2025050,STAND2,434.38828759980737
G2025050,STAND21,434.19680442973146
G2025050,STAND6,433.5383089881071
G2025050,STAND8,424.4768977767787
G2025051,STAND3,335.82768521572655
G2025051,STAND23,335.4978802137795
G2025051,STAND12,335.0996894648707
G2025051,STAND9,334.3846178619831
G2025051,STAND4,334.0349304139886
G2025051,STAND8,333.84870837336894
G2025051,STAND1,333.6928645116451
G2025051,STAND10,333.6928645116451
G2025051,STAND11,333.6928645116451
G2025051,STAND13,333.6928645116451
G2025051,STAND14,333.6928645116451
G2025051,STAND15,333.6928645116451
G2025051,STAND16,333.6928645116451
G2025051,STAND18,333.6928645116451
G2025051,STAND2,333.6928645116451
G2025051,STAND20,333.6928645116451
G2025051,STAND21,333.6928645116451
G2025051,STAND24,333.6928645116451
G2025051,STAND5,333.6928645116451
G2025051,STAND6,333.6928645116451
G2025051,STAND7,333.6928645116451
G2025051,STAND19,333.6571601291049
G2025051,STAND17,330.62828021561864
G2025051,STAND22,330.28748419493036
G2025052,STAND13,372.2043802108288
G2025052,STAND8,359.51056017508455
G2025052,STAND1,359.1678330690602
G2025052,STAND10,359.1678330690602
G2025052,STAND11,359.1678330690602
G2025052,STAND12,359.1678330690602
G2025052,STAND14,359.1678330690602
G2025052,STAND15,359.1678330690602
G2025052,STAND16,359.1678330690602
G2025052,STAND17,359.1678330690602
G2025052,STAND18,359.1678330690602
G2025052,STAND19,359.1678330690602
G2025052,STAND2,359.1678330690602
G2025052,STAND20,359.1678330690602
G2025052,STAND21,359.1678330690602
G2025052,STAND22,359.1678330690602
G2025052,STAND23,359.1678330690602
G2025052,STAND24,359.1678330690602
G2025052,STAND3,359.1678330690602
G2025052,STAND4,359.1678330690602
G2025052,STAND5,359.1678330690602
G2025052,STAND7,359.1678330690602
G2025052,STAND9,359.1678330690602
G2025052,STAND6,356.80257660475155
G2025053,STAND18,397.12745586159275
G2025053,STAND21,392.9848799544953
G2025053,STAND23,392.58484704493674
G2025053,STAND19,391.88790078186815
G2025053,STAND14,391.828248626777
G2025053,STAND2,390.1837754937285
G2025053,STAND10,390.07675810594765
G2025053,STAND11,390.07675810594765
G2025053,STAND12,390.07675810594765
G2025053,STAND13,390.07675810594765
G2025053,STAND16,390.07675810594765
G2025053,STAND17,390.07675810594765
G2025053,STAND20,390.07675810594765
G2025053,STAND22,390.07675810594765
G2025053,STAND24,390.07675810594765
G2025053,STAND3,390.07675810594765
G2025053,STAND4,390.07675810594765
G2025053,STAND5,390.07675810594765
G2025053,STAND6,390.07675810594765
G2025053,STAND7,390.07675810594765
G2025053,STAND9,390.07675810594765
G2025053,STAND1,389.87830504878
G2025053,STAND8,388.2712994039327
G2025053,STAND15,387.5440044554845
G2025054,STAND20,421.26332576167687
G2025054,STAND23,419.61215674506525
G2025054,STAND14,419.53576502227185
G2025054,STAND5,419.33673139162016
G2025054,STAND1,418.7508643367196
G2025054,STAND11,418.7508643367196
G2025054,STAND12,418.7508643367196
G2025054,STAND13,418.7508643367196
G2025054,STAND15,418.7508643367196
G2025054,STAND16,418.7508643367196
G2025054,STAND22,418.7508643367196
G2025054,STAND24,418.7508643367196
G2025054,STAND3,418.7508643367196
G2025054,STAND6,418.7508643367196
G2025054,STAND7,418.7508643367196
G2025054,STAND8,418.7508643367196
G2025054,STAND9,418.735277372404
G2025054,STAND2,418.36398784259023
G2025054,STAND19,418.16656158533493
G2025054,STAND4,417.5071422399024
G2025054,STAND10,416.08123309266574
G2025054,STAND21,415.1178973913393
G2025054,STAND17,414.7504008212516
G2025054,STAND18,410.04227910731754
G2025055,STAND6,398.1386825417685
G2025055,STAND13,396.14213712654146
G2025055,STAND12,395.9228034507989
G2025055,STAND19,395.1903743242578
G2025055,STAND9,394.866607715987
G2025055,STAND4,394.18333628258085
G2025055,STAND1,394.174854365649
G2025055,STAND10,394.174854365649
G2025055,STAND11,394.174854365649
G2025055,STAND14,394.174854365649
G2025055,STAND15,394.174854365649
G2025055,STAND16,394.174854365649
G2025055,STAND18,394.174854365649
G2025055,STAND2,394.174854365649
G2025055,STAND20,394.174854365649
G2025055,STAND21,394.174854365649
G2025055,STAND24,394.174854365649
G2025055,STAND3,394.174854365649
G2025055,STAND5,394.174854365649
G2025055,STAND8,393.8700342499701
G2025055,STAND23,393.76187449114144
G2025055,STAND7,392.53332075808095
G2025055,STAND22,390.7694740489343
G2025055,STAND17,390.1669176793995
G2025056,STAND8,348.8416955004425
G2025056,STAND2,348.0389116254811
G2025056,STAND11,348.03662620903793
G2025056,STAND12,348.03662620903793
G2025056,STAND13,348.03662620903793
G2025056,STAND15,348.03662620903793
G2025056,STAND16,348.03662620903793
G2025056,STAND17,348.03662620903793
G2025056,STAND18,348.03662620903793
G2025056,STAND19,348.03662620903793
G2025056,STAND20,348.03662620903793
G2025056,STAND21,348.03662620903793
G2025056,STAND23,348.03662620903793
G2025056,STAND24,348.03662620903793
G2025056,STAND4,348.03662620903793
G2025056,STAND5,348.03662620903793
G2025056,STAND6,348.03662620903793
G2025056,STAND7,348.03662620903793
G2025056,STAND9,348.03662620903793
G2025056,STAND14,347.90717714606046
G2025056,STAND1,347.88994364638
G2025056,STAND3,346.89075255153614
G2025056,STAND22,346.76914818089153
G2025056,STAND10,346.3548965739737
G2025057,STAND13,433.7795602602439
G2025057,STAND2,429.6687970622795
G2025057,STAND1,429.50208868960385
G2025057,STAND10,429.50208868960385
G2025057,STAND11,429.50208868960385
G2025057,STAND12,429.50208868960385
G2025057,STAND14,429.50208868960385
G2025057,STAND15,429.50208868960385
G2025057,STAND17,429.50208868960385
G2025057,STAND18,429.50208868960385
G2025057,STAND19,429.50208868960385
G2025057,STAND20,429.50208868960385
G2025057,STAND21,429.50208868960385
G2025057,STAND22,429.50208868960385
G2025057,STAND23,429.50208868960385
G2025057,STAND24,429.50208868960385
G2025057,STAND3,429.50208868960385
G2025057,STAND4,429.50208868960385
G2025057,STAND5,429.50208868960385
G2025057,STAND7,429.50208868960385
G2025057,STAND9,429.50208868960385
G2025057,STAND16,429.14755563046333
G2025057,STAND6,427.72897529799735
G2025057,STAND8,427.63400034592524
G2025058,STAND13,322.11618642777603
G2025058,STAND3,321.19883122617085
G2025058,STAND2,316.34658053716157
G2025058,STAND10,316.23956314938073
G2025058,STAND11,316.23956314938073
G2025058,STAND12,316.23956314938073
G2025058,STAND15,316.23956314938073
G2025058,STAND16,316.23956314938073
G2025058,STAND17,316.23956314938073
G2025058,STAND18,316.23956314938073
G2025058,STAND19,316.23956314938073
G2025058,STAND21,316.23956314938073
G2025058,STAND22,316.23956314938073
G2025058,STAND24,316.23956314938073
G2025058,STAND4,316.23956314938073
G2025058,STAND5,316.23956314938073
G2025058,STAND6,316.23956314938073
G2025058,STAND7,316.23956314938073
G2025058,STAND9,316.23956314938073
G2025058,STAND14,316.0473922594985
G2025058,STAND1,316.0411100922131
G2025058,STAND20,315.8308365822358
G2025058,STAND8,315.16908696255337
G2025058,STAND23,312.337738694291
G2025059,STAND1,336.4903231332123
G2025059,STAND3,335.26673588079274
G2025059,STAND2,333.0784669063039
G2025059,STAND11,333.07618148986074
G2025059,STAND12,333.07618148986074
G2025059,STAND13,333.07618148986074
G2025059,STAND15,333.07618148986074
G2025059,STAND16,333.07618148986074
G2025059,STAND17,333.07618148986074
G2025059,STAND18,333.07618148986074
G2025059,STAND19,333.07618148986074
G2025059,STAND20,333.07618148986074
G2025059,STAND21,333.07618148986074
G2025059,STAND23,333.07618148986074
G2025059,STAND24,333.07618148986074
G2025059,STAND4,333.07618148986074
G2025059,STAND5,333.07618148986074
G2025059,STAND6,333.07618148986074
G2025059,STAND7,333.07618148986074
G2025059,STAND9,333.07618148986074
G2025059,STAND14,332.9467324268833
G2025059,STAND8,332.16918811098526
G2025059,STAND22,331.80870346171434
G2025059,STAND10,331.3944518547965
G2025060,STAND9,311.39038923120705
G2025060,STAND17,309.7460929017363
G2025060,STAND1,308.9787302222051
G2025060,STAND18,308.57138870936126
G2025060,STAND2,306.77106489017905
G2025060,STAND5,306.73250374275034
G2025060,STAND12,306.08064147546435
G2025060,STAND13,306.08064147546435
G2025060,STAND15,306.08064147546435
G2025060,STAND19,306.08064147546435
G2025060,STAND21,306.08064147546435
G2025060,STAND23,306.08064147546435
G2025060,STAND24,306.08064147546435
G2025060,STAND4,306.08064147546435
G2025060,STAND6,306.08064147546435
G2025060,STAND7,306.08064147546435
G2025060,STAND14,306.04776632433277
G2025060,STAND3,304.93476781796255
G2025060,STAND16,303.6123053179557
G2025060,STAND10,302.6153448543028
G2025060,STAND22,301.06759662338453
G2025060,STAND8,299.9666206599031
G2025060,STAND20,297.0657984452146
G2025060,STAND11,296.9066144244508
G2025061,STAND9,455.1735927511554
G2025061,STAND17,450.8968613032955
G2025061,STAND12,450.63994309789484
G2025061,STAND4,449.58359408655264
G2025061,STAND2,449.1686327543582
G2025061,STAND1,448.891994012745
G2025061,STAND10,448.891994012745
G2025061,STAND11,448.891994012745
G2025061,STAND13,448.891994012745
G2025061,STAND14,448.891994012745
G2025061,STAND15,448.891994012745
G2025061,STAND16,448.891994012745
G2025061,STAND19,448.891994012745
G2025061,STAND20,448.891994012745
G2025061,STAND21,448.891994012745
G2025061,STAND24,448.891994012745
G2025061,STAND3,448.891994012745
G2025061,STAND5,448.891994012745
G2025061,STAND6,448.891994012745
G2025061,STAND7,448.891994012745
G2025061,STAND8,448.37361839084207
G2025061,STAND23,447.50070277145113
G2025061,STAND18,446.8964286942539
G2025061,STAND22,439.49064160495266
G2025062,STAND23,437.00929725164747
G2025062,STAND20,436.8679516841233
G2025062,STAND14,436.76712931738325
G2025062,STAND5,436.7338718982024
G2025062,STAND9,436.55110102785045
G2025062,STAND17,436.2628392968637
G2025062,STAND1,436.1480048433018
G2025062,STAND11,436.1480048433018
G2025062,STAND12,436.1480048433018
G2025062,STAND13,436.1480048433018
G2025062,STAND15,436.1480048433018
G2025062,STAND16,436.1480048433018
G2025062,STAND22,436.1480048433018
G2025062,STAND24,436.1480048433018
G2025062,STAND3,436.1480048433018
G2025062,STAND6,436.1480048433018
G2025062,STAND7,436.1480048433018
G2025062,STAND8,436.1480048433018
G2025062,STAND2,435.76112834917245
G2025062,STAND19,435.56370209191715
G2025062,STAND4,434.9042827464846
G2025062,STAND10,434.0646743476743
G2025062,STAND21,432.5150378979215
G2025062,STAND18,427.43941961389976
G2025063,STAND8,426.3457056788668
G2025063,STAND13,426.3281024703217
G2025063,STAND1,421.84948511079324
G2025063,STAND10,421.84948511079324
G2025063,STAND11,421.84948511079324
G2025063,STAND12,421.84948511079324
G2025063,STAND14,421.84948511079324
G2025063,STAND15,421.84948511079324
G2025063,STAND16,421.84948511079324
G2025063,STAND17,421.84948511079324
G2025063,STAND18,421.84948511079324
G2025063,STAND19,421.84948511079324
G2025063,STAND2,421.84948511079324
G2025063,STAND20,421.84948511079324
G2025063,STAND21,421.84948511079324
G2025063,STAND22,421.84948511079324
G2025063,STAND23,421.84948511079324
G2025063,STAND24,421.84948511079324
G2025063,STAND3,421.84948511079324
G2025063,STAND4,421.84948511079324
G2025063,STAND5,421.84948511079324
G2025063,STAND7,421.84948511079324
G2025063,STAND9,421.84948511079324
G2025063,STAND6,420.11022156142093
G2025064,STAND14,390.16408176437324
G2025064,STAND2,389.6078788949017
G2025064,STAND10,389.5008615071209
G2025064,STAND11,389.5008615071209
G2025064,STAND12,389.5008615071209
G2025064,STAND13,389.5008615071209
G2025064,STAND15,389.5008615071209
G2025064,STAND16,389.5008615071209
G2025064,STAND17,389.5008615071209
G2025064,STAND18,389.5008615071209
G2025064,STAND19,389.5008615071209
G2025064,STAND20,389.5008615071209
G2025064,STAND21,389.5008615071209
G2025064,STAND22,389.5008615071209
G2025064,STAND24,389.5008615071209
G2025064,STAND3,389.5008615071209
G2025064,STAND4,389.5008615071209
G2025064,STAND5,389.5008615071209
G2025064,STAND6,389.5008615071209
G2025064,STAND7,389.5008615071209
G2025064,STAND9,389.5008615071209
G2025064,STAND1,389.30240844995325
G2025064,STAND8,389.05414299757075
G2025064,STAND23,386.16571331440156
