game_id,game_date,opponent,section,base_price,demand_percentile,recommended_price_adjustment_pct,recommended_price
G2025010,2025-11-11,Lakers,S105,94.56,0.573,2.2,96.64
G2025010,2025-11-11,Lakers,S107,94.5,0.573,2.2,96.58
G2025010,2025-11-11,Lakers,S106,94.48,0.573,2.2,96.56
G2025010,2025-11-11,Lakers,S117,94.45,0.573,2.2,96.53
G2025010,2025-11-11,Lakers,S112,94.43,0.573,2.2,96.51
G2025011,2025-11-13,Bulls,S109,95.45,0.36,-4.2,91.44
G2025011,2025-11-13,Bulls,S134,95.42,0.36,-4.2,91.41
G2025011,2025-11-13,Bulls,S114,95.4,0.36,-4.2,91.39
G2025011,2025-11-13,Bulls,S133,95.36,0.36,-4.2,91.35
G2025011,2025-11-13,Bulls,S127,95.3,0.36,-4.2,91.3
G2025011,2025-11-13,Bulls,S115,95.25,0.36,-4.2,91.25
G2025011,2025-11-13,Bulls,S129,95.23,0.36,-4.2,91.23
G2025011,2025-11-13,Bulls,S118,95.19,0.36,-4.2,91.19
G2025011,2025-11-13,Bulls,S122,95.18,0.36,-4.2,91.18
G2025011,2025-11-13,Bulls,S103,95.18,0.36,-4.2,91.18
G2025011,2025-11-13,Bulls,S110,95.11,0.36,-4.2,91.12
G2025011,2025-11-13,Bulls,S108,95.08,0.36,-4.2,91.09
G2025011,2025-11-13,Bulls,S100,95.07,0.36,-4.2,91.08
G2025011,2025-11-13,Bulls,S101,95.05,0.36,-4.2,91.06
G2025011,2025-11-13,Bulls,S119,95.04,0.36,-4.2,91.05
G2025011,2025-11-13,Bulls,S125,94.99,0.36,-4.2,91.0
G2025011,2025-11-13,Bulls,S128,94.98,0.36,-4.2,90.99
G2025011,2025-11-13,Bulls,S123,94.97,0.36,-4.2,90.98
G2025011,2025-11-13,Bulls,S120,94.91,0.36,-4.2,90.92
G2025011,2025-11-13,Bulls,S121,94.9,0.36,-4.2,90.91
G2025011,2025-11-13,Bulls,S116,94.9,0.36,-4.2,90.91
G2025011,2025-11-13,Bulls,S113,94.87,0.36,-4.2,90.89
G2025011,2025-11-13,Bulls,S102,94.85,0.36,-4.2,90.87
G2025011,2025-11-13,Bulls,S124,94.85,0.36,-4.2,90.87
G2025011,2025-11-13,Bulls,S104,94.84,0.36,-4.2,90.86
G2025011,2025-11-13,Bulls,S130,94.82,0.36,-4.2,90.84
G2025011,2025-11-13,Bulls,S131,94.81,0.36,-4.2,90.83
G2025011,2025-11-13,Bulls,S111,94.69,0.36,-4.2,90.71
G2025011,2025-11-13,Bulls,S126,94.68,0.36,-4.2,90.7
G2025011,2025-11-13,Bulls,S132,94.58,0.36,-4.2,90.61
G2025011,2025-11-13,Bulls,S105,94.56,0.36,-4.2,90.59
G2025011,2025-11-13,Bulls,S107,94.5,0.36,-4.2,90.53
G2025011,2025-11-13,Bulls,S106,94.48,0.36,-4.2,90.51
G2025011,2025-11-13,Bulls,S117,94.45,0.36,-4.2,90.48
G2025011,2025-11-13,Bulls,S112,94.43,0.36,-4.2,90.46
G2025012,2025-11-14,Knicks,S109,95.45,0.927,12.8,107.67
G2025012,2025-11-14,Knicks,S134,95.42,0.927,12.8,107.63
G2025012,2025-11-14,Knicks,S114,95.4,0.927,12.8,107.61
G2025012,2025-11-14,Knicks,S133,95.36,0.927,12.8,107.57
G2025012,2025-11-14,Knicks,S127,95.3,0.927,12.8,107.5
G2025012,2025-11-14,Knicks,S115,95.25,0.927,12.8,107.44
G2025012,2025-11-14,Knicks,S129,95.23,0.927,12.8,107.42
G2025012,2025-11-14,Knicks,S118,95.19,0.927,12.8,107.37
G2025012,2025-11-14,Knicks,S122,95.18,0.927,12.8,107.36
G2025012,2025-11-14,Knicks,S103,95.18,0.927,12.8,107.36
G2025012,2025-11-14,Knicks,S110,95.11,0.927,12.8,107.28
G2025012,2025-11-14,Knicks,S108,95.08,0.927,12.8,107.25
G2025012,2025-11-14,Knicks,S100,95.07,0.927,12.8,107.24
G2025012,2025-11-14,Knicks,S101,95.05,0.927,12.8,107.22
G2025012,2025-11-14,Knicks,S119,95.04,0.927,12.8,107.21
G2025012,2025-11-14,Knicks,S125,94.99,0.927,12.8,107.15
G2025012,2025-11-14,Knicks,S128,94.98,0.927,12.8,107.14
G2025012,2025-11-14,Knicks,S123,94.97,0.927,12.8,107.13
G2025012,2025-11-14,Knicks,S120,94.91,0.927,12.8,107.06
G2025012,2025-11-14,Knicks,S121,94.9,0.927,12.8,107.05
G2025012,2025-11-14,Knicks,S116,94.9,0.927,12.8,107.05
G2025012,2025-11-14,Knicks,S113,94.87,0.927,12.8,107.01
G2025012,2025-11-14,Knicks,S102,94.85,0.927,12.8,106.99
G2025012,2025-11-14,Knicks,S124,94.85,0.927,12.8,106.99
G2025012,2025-11-14,Knicks,S104,94.84,0.927,12.8,106.98
G2025012,2025-11-14,Knicks,S130,94.82,0.927,12.8,106.96
G2025012,2025-11-14,Knicks,S131,94.81,0.927,12.8,106.95
G2025012,2025-11-14,Knicks,S111,94.69,0.927,12.8,106.81
G2025012,2025-11-14,Knicks,S126,94.68,0.927,12.8,106.8
G2025012,2025-11-14,Knicks,S132,94.58,0.927,12.8,106.69
G2025012,2025-11-14,Knicks,S105,94.56,0.927,12.8,106.66
G2025012,2025-11-14,Knicks,S107,94.5,0.927,12.8,106.6
G2025012,2025-11-14,Knicks,S106,94.48,0.927,12.8,106.57
G2025012,2025-11-14,Knicks,S117,94.45,0.927,12.8,106.54
G2025012,2025-11-14,Knicks,S112,94.43,0.927,12.8,106.52
G2025013,2025-11-16,Thunder,S109,95.45,0.957,13.7,108.53
G2025013,2025-11-16,Thunder,S134,95.42,0.957,13.7,108.49
G2025013,2025-11-16,Thunder,S114,95.4,0.957,13.7,108.47
G2025013,2025-11-16,Thunder,S133,95.36,0.957,13.7,108.42
G2025013,2025-11-16,Thunder,S127,95.3,0.957,13.7,108.36
G2025013,2025-11-16,Thunder,S115,95.25,0.957,13.7,108.3
G2025013,2025-11-16,Thunder,S129,95.23,0.957,13.7,108.28
G2025013,2025-11-16,Thunder,S118,95.19,0.957,13.7,108.23
G2025013,2025-11-16,Thunder,S122,95.18,0.957,13.7,108.22
G2025013,2025-11-16,Thunder,S103,95.18,0.957,13.7,108.22
G2025013,2025-11-16,Thunder,S110,95.11,0.957,13.7,108.14
G2025013,2025-11-16,Thunder,S108,95.08,0.957,13.7,108.11
G2025013,2025-11-16,Thunder,S100,95.07,0.957,13.7,108.09
G2025013,2025-11-16,Thunder,S101,95.05,0.957,13.7,108.07
G2025013,2025-11-16,Thunder,S119,95.04,0.957,13.7,108.06
G2025013,2025-11-16,Thunder,S125,94.99,0.957,13.7,108.0
G2025013,2025-11-16,Thunder,S128,94.98,0.957,13.7,107.99
G2025013,2025-11-16,Thunder,S123,94.97,0.957,13.7,107.98
G2025013,2025-11-16,Thunder,S120,94.91,0.957,13.7,107.91
G2025013,2025-11-16,Thunder,S121,94.9,0.957,13.7,107.9
G2025013,2025-11-16,Thunder,S116,94.9,0.957,13.7,107.9
G2025013,2025-11-16,Thunder,S113,94.87,0.957,13.7,107.87
G2025013,2025-11-16,Thunder,S102,94.85,0.957,13.7,107.84
G2025013,2025-11-16,Thunder,S124,94.85,0.957,13.7,107.84
G2025013,2025-11-16,Thunder,S104,94.84,0.957,13.7,107.83
G2025013,2025-11-16,Thunder,S130,94.82,0.957,13.7,107.81
G2025013,2025-11-16,Thunder,S131,94.81,0.957,13.7,107.8
G2025013,2025-11-16,Thunder,S111,94.69,0.957,13.7,107.66
G2025013,2025-11-16,Thunder,S126,94.68,0.957,13.7,107.65
G2025013,2025-11-16,Thunder,S132,94.58,0.957,13.7,107.54
G2025013,2025-11-16,Thunder,S105,94.56,0.957,13.7,107.51
G2025013,2025-11-16,Thunder,S107,94.5,0.957,13.7,107.45
G2025013,2025-11-16,Thunder,S106,94.48,0.957,13.7,107.42
G2025013,2025-11-16,Thunder,S117,94.45,0.957,13.7,107.39
G2025013,2025-11-16,Thunder,S112,94.43,0.957,13.7,107.37
G2025014,2025-11-17,Mavericks,S109,95.45,0.604,3.1,98.41
G2025014,2025-11-17,Mavericks,S134,95.42,0.604,3.1,98.38
G2025014,2025-11-17,Mavericks,S114,95.4,0.604,3.1,98.36
G2025014,2025-11-17,Mavericks,S133,95.36,0.604,3.1,98.32
G2025014,2025-11-17,Mavericks,S127,95.3,0.604,3.1,98.25
G2025014,2025-11-17,Mavericks,S115,95.25,0.604,3.1,98.2
G2025014,2025-11-17,Mavericks,S129,95.23,0.604,3.1,98.18
G2025014,2025-11-17,Mavericks,S118,95.19,0.604,3.1,98.14
G2025014,2025-11-17,Mavericks,S122,95.18,0.604,3.1,98.13
G2025014,2025-11-17,Mavericks,S103,95.18,0.604,3.1,98.13
G2025014,2025-11-17,Mavericks,S110,95.11,0.604,3.1,98.06
G2025014,2025-11-17,Mavericks,S108,95.08,0.604,3.1,98.03
G2025014,2025-11-17,Mavericks,S100,95.07,0.604,3.1,98.02
G2025014,2025-11-17,Mavericks,S101,95.05,0.604,3.1,98.0
G2025014,2025-11-17,Mavericks,S119,95.04,0.604,3.1,97.99
G2025014,2025-11-17,Mavericks,S125,94.99,0.604,3.1,97.93
G2025014,2025-11-17,Mavericks,S128,94.98,0.604,3.1,97.92
G2025014,2025-11-17,Mavericks,S123,94.97,0.604,3.1,97.91
G2025014,2025-11-17,Mavericks,S120,94.91,0.604,3.1,97.85
G2025014,2025-11-17,Mavericks,S121,94.9,0.604,3.1,97.84
G2025014,2025-11-17,Mavericks,S116,94.9,0.604,3.1,97.84
G2025014,2025-11-17,Mavericks,S113,94.87,0.604,3.1,97.81
G2025014,2025-11-17,Mavericks,S102,94.85,0.604,3.1,97.79
G2025014,2025-11-17,Mavericks,S124,94.85,0.604,3.1,97.79
G2025014,2025-11-17,Mavericks,S104,94.84,0.604,3.1,97.78
G2025014,2025-11-17,Mavericks,S130,94.82,0.604,3.1,97.76
G2025014,2025-11-17,Mavericks,S131,94.81,0.604,3.1,97.75
G2025014,2025-11-17,Mavericks,S111,94.69,0.604,3.1,97.63
G2025014,2025-11-17,Mavericks,S126,94.68,0.604,3.1,97.62
G2025014,2025-11-17,Mavericks,S132,94.58,0.604,3.1,97.51
G2025014,2025-11-17,Mavericks,S105,94.56,0.604,3.1,97.49
G2025014,2025-11-17,Mavericks,S107,94.5,0.604,3.1,97.43
G2025014,2025-11-17,Mavericks,S106,94.48,0.604,3.1,97.41
G2025014,2025-11-17,Mavericks,S117,94.45,0.604,3.1,97.38
G2025014,2025-11-17,Mavericks,S112,94.43,0.604,3.1,97.36
G2025015,2025-11-20,Raptors,S109,95.45,0.36,-4.2,91.44
G2025015,2025-11-20,Raptors,S134,95.42,0.36,-4.2,91.41
G2025015,2025-11-20,Raptors,S114,95.4,0.36,-4.2,91.39
G2025015,2025-11-20,Raptors,S133,95.36,0.36,-4.2,91.35
G2025015,2025-11-20,Raptors,S127,95.3,0.36,-4.2,91.3
G2025015,2025-11-20,Raptors,S115,95.25,0.36,-4.2,91.25
G2025015,2025-11-20,Raptors,S129,95.23,0.36,-4.2,91.23
G2025015,2025-11-20,Raptors,S118,95.19,0.36,-4.2,91.19
G2025015,2025-11-20,Raptors,S122,95.18,0.36,-4.2,91.18
G2025015,2025-11-20,Raptors,S103,95.18,0.36,-4.2,91.18
G2025015,2025-11-20,Raptors,S110,95.11,0.36,-4.2,91.12
G2025015,2025-11-20,Raptors,S108,95.08,0.36,-4.2,91.09
G2025015,2025-11-20,Raptors,S100,95.07,0.36,-4.2,91.08
G2025015,2025-11-20,Raptors,S101,95.05,0.36,-4.2,91.06
G2025015,2025-11-20,Raptors,S119,95.04,0.36,-4.2,91.05
G2025015,2025-11-20,Raptors,S125,94.99,0.36,-4.2,91.0
G2025015,2025-11-20,Raptors,S128,94.98,0.36,-4.2,90.99
G2025015,2025-11-20,Raptors,S123,94.97,0.36,-4.2,90.98
G2025015,2025-11-20,Raptors,S120,94.91,0.36,-4.2,90.92
G2025015,2025-11-20,Raptors,S121,94.9,0.36,-4.2,90.91
G2025015,2025-11-20,Raptors,S116,94.9,0.36,-4.2,90.91
G2025015,2025-11-20,Raptors,S113,94.87,0.36,-4.2,90.89
G2025015,2025-11-20,Raptors,S102,94.85,0.36,-4.2,90.87
G2025015,2025-11-20,Raptors,S124,94.85,0.36,-4.2,90.87
G2025015,2025-11-20,Raptors,S104,94.84,0.36,-4.2,90.86
G2025015,2025-11-20,Raptors,S130,94.82,0.36,-4.2,90.84
G2025015,2025-11-20,Raptors,S131,94.81,0.36,-4.2,90.83
G2025015,2025-11-20,Raptors,S111,94.69,0.36,-4.2,90.71
G2025015,2025-11-20,Raptors,S126,94.68,0.36,-4.2,90.7
G2025015,2025-11-20,Raptors,S132,94.58,0.36,-4.2,90.61
G2025015,2025-11-20,Raptors,S105,94.56,0.36,-4.2,90.59
G2025015,2025-11-20,Raptors,S107,94.5,0.36,-4.2,90.53
G2025015,2025-11-20,Raptors,S106,94.48,0.36,-4.2,90.51
G2025015,2025-11-20,Raptors,S117,94.45,0.36,-4.2,90.48
G2025015,2025-11-20,Raptors,S112,94.43,0.36,-4.2,90.46
G2025016,2025-11-21,Hornets,S109,95.45,0.927,12.8,107.67
G2025016,2025-11-21,Hornets,S134,95.42,0.927,12.8,107.63
G2025016,2025-11-21,Hornets,S114,95.4,0.927,12.8,107.61
G2025016,2025-11-21,Hornets,S133,95.36,0.927,12.8,107.57
G2025016,2025-11-21,Hornets,S127,95.3,0.927,12.8,107.5
G2025016,2025-11-21,Hornets,S115,95.25,0.927,12.8,107.44
G2025016,2025-11-21,Hornets,S129,95.23,0.927,12.8,107.42
G2025016,2025-11-21,Hornets,S118,95.19,0.927,12.8,107.37
G2025016,2025-11-21,Hornets,S122,95.18,0.927,12.8,107.36
G2025016,2025-11-21,Hornets,S103,95.18,0.927,12.8,107.36
G2025016,2025-11-21,Hornets,S110,95.11,0.927,12.8,107.28
G2025016,2025-11-21,Hornets,S108,95.08,0.927,12.8,107.25
G2025016,2025-11-21,Hornets,S100,95.07,0.927,12.8,107.24
G2025016,2025-11-21,Hornets,S101,95.05,0.927,12.8,107.22
G2025016,2025-11-21,Hornets,S119,95.04,0.927,12.8,107.21
G2025016,2025-11-21,Hornets,S125,94.99,0.927,12.8,107.15
G2025016,2025-11-21,Hornets,S128,94.98,0.927,12.8,107.14
G2025016,2025-11-21,Hornets,S123,94.97,0.927,12.8,107.13
G2025016,2025-11-21,Hornets,S120,94.91,0.927,12.8,107.06
G2025016,2025-11-21,Hornets,S121,94.9,0.927,12.8,107.05
G2025016,2025-11-21,Hornets,S116,94.9,0.927,12.8,107.05
G2025016,2025-11-21,Hornets,S113,94.87,0.927,12.8,107.01
G2025016,2025-11-21,Hornets,S102,94.85,0.927,12.8,106.99
G2025016,2025-11-21,Hornets,S124,94.85,0.927,12.8,106.99
G2025016,2025-11-21,Hornets,S104,94.84,0.927,12.8,106.98
G2025016,2025-11-21,Hornets,S130,94.82,0.927,12.8,106.96
G2025016,2025-11-21,Hornets,S131,94.81,0.927,12.8,106.95
G2025016,2025-11-21,Hornets,S111,94.69,0.927,12.8,106.81
G2025016,2025-11-21,Hornets,S126,94.68,0.927,12.8,106.8
G2025016,2025-11-21,Hornets,S132,94.58,0.927,12.8,106.69
G2025016,2025-11-21,Hornets,S105,94.56,0.927,12.8,106.66
G2025016,2025-11-21,Hornets,S107,94.5,0.927,12.8,106.6
G2025016,2025-11-21,Hornets,S106,94.48,0.927,12.8,106.57
G2025016,2025-11-21,Hornets,S117,94.45,0.927,12.8,106.54
G2025016,2025-11-21,Hornets,S112,94.43,0.927,12.8,106.52
G2025017,2025-11-22,Hornets,S109,95.45,0.988,14.6,109.39
G2025017,2025-11-22,Hornets,S134,95.42,0.988,14.6,109.35
G2025017,2025-11-22,Hornets,S114,95.4,0.988,14.6,109.33
G2025017,2025-11-22,Hornets,S133,95.36,0.988,14.6,109.28
G2025017,2025-11-22,Hornets,S127,95.3,0.988,14.6,109.21
G2025017,2025-11-22,Hornets,S115,95.25,0.988,14.6,109.16
G2025017,2025-11-22,Hornets,S129,95.23,0.988,14.6,109.13
G2025017,2025-11-22,Hornets,S118,95.19,0.988,14.6,109.09
G2025017,2025-11-22,Hornets,S122,95.18,0.988,14.6,109.08
G2025017,2025-11-22,Hornets,S103,95.18,0.988,14.6,109.08
G2025017,2025-11-22,Hornets,S110,95.11,0.988,14.6,109.0
G2025017,2025-11-22,Hornets,S108,95.08,0.988,14.6,108.96
G2025017,2025-11-22,Hornets,S100,95.07,0.988,14.6,108.95
G2025017,2025-11-22,Hornets,S101,95.05,0.988,14.6,108.93
G2025017,2025-11-22,Hornets,S119,95.04,0.988,14.6,108.92
G2025017,2025-11-22,Hornets,S125,94.99,0.988,14.6,108.86
G2025017,2025-11-22,Hornets,S128,94.98,0.988,14.6,108.85
G2025017,2025-11-22,Hornets,S123,94.97,0.988,14.6,108.84
G2025017,2025-11-22,Hornets,S120,94.91,0.988,14.6,108.77
G2025017,2025-11-22,Hornets,S121,94.9,0.988,14.6,108.76
G2025017,2025-11-22,Hornets,S116,94.9,0.988,14.6,108.76
G2025017,2025-11-22,Hornets,S113,94.87,0.988,14.6,108.72
G2025017,2025-11-22,Hornets,S102,94.85,0.988,14.6,108.7
G2025017,2025-11-22,Hornets,S124,94.85,0.988,14.6,108.7
G2025017,2025-11-22,Hornets,S104,94.84,0.988,14.6,108.69
G2025017,2025-11-22,Hornets,S130,94.82,0.988,14.6,108.66
G2025017,2025-11-22,Hornets,S131,94.81,0.988,14.6,108.65
G2025017,2025-11-22,Hornets,S111,94.69,0.988,14.6,108.51
G2025017,2025-11-22,Hornets,S126,94.68,0.988,14.6,108.5
G2025017,2025-11-22,Hornets,S132,94.58,0.988,14.6,108.39
G2025017,2025-11-22,Hornets,S105,94.56,0.988,14.6,108.37
G2025017,2025-11-22,Hornets,S107,94.5,0.988,14.6,108.3
G2025017,2025-11-22,Hornets,S106,94.48,0.988,14.6,108.27
G2025017,2025-11-22,Hornets,S117,94.45,0.988,14.6,108.24
G2025017,2025-11-22,Hornets,S112,94.43,0.988,14.6,108.22
G2025018,2025-11-23,Jazz,S109,95.45,0.957,13.7,108.53
G2025018,2025-11-23,Jazz,S134,95.42,0.957,13.7,108.49
G2025018,2025-11-23,Jazz,S114,95.4,0.957,13.7,108.47
G2025018,2025-11-23,Jazz,S133,95.36,0.957,13.7,108.42
G2025018,2025-11-23,Jazz,S127,95.3,0.957,13.7,108.36
G2025018,2025-11-23,Jazz,S115,95.25,0.957,13.7,108.3
G2025018,2025-11-23,Jazz,S129,95.23,0.957,13.7,108.28
G2025018,2025-11-23,Jazz,S118,95.19,0.957,13.7,108.23
G2025018,2025-11-23,Jazz,S122,95.18,0.957,13.7,108.22
G2025018,2025-11-23,Jazz,S103,95.18,0.957,13.7,108.22
G2025018,2025-11-23,Jazz,S110,95.11,0.957,13.7,108.14
G2025018,2025-11-23,Jazz,S108,95.08,0.957,13.7,108.11
G2025018,2025-11-23,Jazz,S100,95.07,0.957,13.7,108.09
G2025018,2025-11-23,Jazz,S101,95.05,0.957,13.7,108.07
G2025018,2025-11-23,Jazz,S119,95.04,0.957,13.7,108.06
G2025018,2025-11-23,Jazz,S125,94.99,0.957,13.7,108.0
G2025018,2025-11-23,Jazz,S128,94.98,0.957,13.7,107.99
G2025018,2025-11-23,Jazz,S123,94.97,0.957,13.7,107.98
G2025018,2025-11-23,Jazz,S120,94.91,0.957,13.7,107.91
G2025018,2025-11-23,Jazz,S121,94.9,0.957,13.7,107.9
G2025018,2025-11-23,Jazz,S116,94.9,0.957,13.7,107.9
G2025018,2025-11-23,Jazz,S113,94.87,0.957,13.7,107.87
G2025018,2025-11-23,Jazz,S102,94.85,0.957,13.7,107.84
G2025018,2025-11-23,Jazz,S124,94.85,0.957,13.7,107.84
G2025018,2025-11-23,Jazz,S104,94.84,0.957,13.7,107.83
G2025018,2025-11-23,Jazz,S130,94.82,0.957,13.7,107.81
G2025018,2025-11-23,Jazz,S131,94.81,0.957,13.7,107.8
G2025018,2025-11-23,Jazz,S111,94.69,0.957,13.7,107.66
G2025018,2025-11-23,Jazz,S126,94.68,0.957,13.7,107.65
G2025018,2025-11-23,Jazz,S132,94.58,0.957,13.7,107.54
G2025018,2025-11-23,Jazz,S105,94.56,0.957,13.7,107.51
G2025018,2025-11-23,Jazz,S107,94.5,0.957,13.7,107.45
G2025018,2025-11-23,Jazz,S106,94.48,0.957,13.7,107.42
G2025018,2025-11-23,Jazz,S117,94.45,0.957,13.7,107.39
G2025018,2025-11-23,Jazz,S112,94.43,0.957,13.7,107.37
G2025019,2025-11-25,Grizzlies,S109,95.45,0.573,2.2,97.55
G2025019,2025-11-25,Grizzlies,S134,95.42,0.573,2.2,97.52
G2025019,2025-11-25,Grizzlies,S114,95.4,0.573,2.2,97.5
G2025019,2025-11-25,Grizzlies,S133,95.36,0.573,2.2,97.46
G2025019,2025-11-25,Grizzlies,S127,95.3,0.573,2.2,97.4
G2025019,2025-11-25,Grizzlies,S115,95.25,0.573,2.2,97.35
G2025019,2025-11-25,Grizzlies,S129,95.23,0.573,2.2,97.33
G2025019,2025-11-25,Grizzlies,S118,95.19,0.573,2.2,97.28
G2025019,2025-11-25,Grizzlies,S122,95.18,0.573,2.2,97.27
G2025019,2025-11-25,Grizzlies,S103,95.18,0.573,2.2,97.27
G2025019,2025-11-25,Grizzlies,S110,95.11,0.573,2.2,97.2
G2025019,2025-11-25,Grizzlies,S108,95.08,0.573,2.2,97.17
G2025019,2025-11-25,Grizzlies,S100,95.07,0.573,2.2,97.16
G2025019,2025-11-25,Grizzlies,S101,95.05,0.573,2.2,97.14
G2025019,2025-11-25,Grizzlies,S119,95.04,0.573,2.2,97.13
G2025019,2025-11-25,Grizzlies,S125,94.99,0.573,2.2,97.08
G2025019,2025-11-25,Grizzlies,S128,94.98,0.573,2.2,97.07
G2025019,2025-11-25,Grizzlies,S123,94.97,0.573,2.2,97.06
G2025019,2025-11-25,Grizzlies,S120,94.91,0.573,2.2,97.0
G2025019,2025-11-25,Grizzlies,S121,94.9,0.573,2.2,96.99
G2025019,2025-11-25,Grizzlies,S116,94.9,0.573,2.2,96.99
G2025019,2025-11-25,Grizzlies,S113,94.87,0.573,2.2,96.96
G2025019,2025-11-25,Grizzlies,S102,94.85,0.573,2.2,96.94
G2025019,2025-11-25,Grizzlies,S124,94.85,0.573,2.2,96.94
G2025019,2025-11-25,Grizzlies,S104,94.84,0.573,2.2,96.93
G2025019,2025-11-25,Grizzlies,S130,94.82,0.573,2.2,96.91
G2025019,2025-11-25,Grizzlies,S131,94.81,0.573,2.2,96.9
G2025019,2025-11-25,Grizzlies,S111,94.69,0.573,2.2,96.77
G2025019,2025-11-25,Grizzlies,S126,94.68,0.573,2.2,96.76
G2025019,2025-11-25,Grizzlies,S132,94.58,0.573,2.2,96.66
G2025019,2025-11-25,Grizzlies,S105,94.56,0.573,2.2,96.64
G2025019,2025-11-25,Grizzlies,S107,94.5,0.573,2.2,96.58
G2025019,2025-11-25,Grizzlies,S106,94.48,0.573,2.2,96.56
G2025019,2025-11-25,Grizzlies,S117,94.45,0.573,2.2,96.53
G2025019,2025-11-25,Grizzlies,S112,94.43,0.573,2.2,96.51
G2025020,2025-11-26,Wizards,S109,95.45,0.232,-8.0,87.81
G2025020,2025-11-26,Wizards,S134,95.42,0.232,-8.0,87.79
G2025020,2025-11-26,Wizards,S114,95.4,0.232,-8.0,87.77
G2025020,2025-11-26,Wizards,S133,95.36,0.232,-8.0,87.73
G2025020,2025-11-26,Wizards,S127,95.3,0.232,-8.0,87.68
G2025020,2025-11-26,Wizards,S115,95.25,0.232,-8.0,87.63
G2025020,2025-11-26,Wizards,S129,95.23,0.232,-8.0,87.61
G2025020,2025-11-26,Wizards,S118,95.19,0.232,-8.0,87.57
G2025020,2025-11-26,Wizards,S122,95.18,0.232,-8.0,87.57
G2025020,2025-11-26,Wizards,S103,95.18,0.232,-8.0,87.57
G2025020,2025-11-26,Wizards,S110,95.11,0.232,-8.0,87.5
G2025020,2025-11-26,Wizards,S108,95.08,0.232,-8.0,87.47
G2025020,2025-11-26,Wizards,S100,95.07,0.232,-8.0,87.46
G2025020,2025-11-26,Wizards,S101,95.05,0.232,-8.0,87.45
G2025020,2025-11-26,Wizards,S119,95.04,0.232,-8.0,87.44
G2025020,2025-11-26,Wizards,S125,94.99,0.232,-8.0,87.39
G2025020,2025-11-26,Wizards,S128,94.98,0.232,-8.0,87.38
G2025020,2025-11-26,Wizards,S123,94.97,0.232,-8.0,87.37
G2025020,2025-11-26,Wizards,S120,94.91,0.232,-8.0,87.32
G2025020,2025-11-26,Wizards,S121,94.9,0.232,-8.0,87.31
G2025020,2025-11-26,Wizards,S116,94.9,0.232,-8.0,87.31
G2025020,2025-11-26,Wizards,S113,94.87,0.232,-8.0,87.28
G2025020,2025-11-26,Wizards,S102,94.85,0.232,-8.0,87.26
G2025020,2025-11-26,Wizards,S124,94.85,0.232,-8.0,87.26
G2025020,2025-11-26,Wizards,S104,94.84,0.232,-8.0,87.25
G2025020,2025-11-26,Wizards,S130,94.82,0.232,-8.0,87.23
G2025020,2025-11-26,Wizards,S131,94.81,0.232,-8.0,87.23
G2025020,2025-11-26,Wizards,S111,94.69,0.232,-8.0,87.11
G2025020,2025-11-26,Wizards,S126,94.68,0.232,-8.0,87.11
G2025020,2025-11-26,Wizards,S132,94.58,0.232,-8.0,87.01
G2025020,2025-11-26,Wizards,S105,94.56,0.232,-8.0,87.0
G2025020,2025-11-26,Wizards,S107,94.5,0.232,-8.0,86.94
G2025020,2025-11-26,Wizards,S106,94.48,0.232,-8.0,86.92
G2025020,2025-11-26,Wizards,S117,94.45,0.232,-8.0,86.89
G2025020,2025-11-26,Wizards,S112,94.43,0.232,-8.0,86.88
G2025021,2025-11-28,Warriors,S109,95.45,0.927,12.8,107.67
G2025021,2025-11-28,Warriors,S134,95.42,0.927,12.8,107.63
G2025021,2025-11-28,Warriors,S114,95.4,0.927,12.8,107.61
G2025021,2025-11-28,Warriors,S133,95.36,0.927,12.8,107.57
G2025021,2025-11-28,Warriors,S127,95.3,0.927,12.8,107.5
G2025021,2025-11-28,Warriors,S115,95.25,0.927,12.8,107.44
G2025021,2025-11-28,Warriors,S129,95.23,0.927,12.8,107.42
G2025021,2025-11-28,Warriors,S118,95.19,0.927,12.8,107.37
G2025021,2025-11-28,Warriors,S122,95.18,0.927,12.8,107.36
G2025021,2025-11-28,Warriors,S103,95.18,0.927,12.8,107.36
G2025021,2025-11-28,Warriors,S110,95.11,0.927,12.8,107.28
G2025021,2025-11-28,Warriors,S108,95.08,0.927,12.8,107.25
G2025021,2025-11-28,Warriors,S100,95.07,0.927,12.8,107.24
G2025021,2025-11-28,Warriors,S101,95.05,0.927,12.8,107.22
G2025021,2025-11-28,Warriors,S119,95.04,0.927,12.8,107.21
G2025021,2025-11-28,Warriors,S125,94.99,0.927,12.8,107.15
G2025021,2025-11-28,Warriors,S128,94.98,0.927,12.8,107.14
G2025021,2025-11-28,Warriors,S123,94.97,0.927,12.8,107.13
G2025021,2025-11-28,Warriors,S120,94.91,0.927,12.8,107.06
G2025021,2025-11-28,Warriors,S121,94.9,0.927,12.8,107.05
G2025021,2025-11-28,Warriors,S116,94.9,0.927,12.8,107.05
G2025021,2025-11-28,Warriors,S113,94.87,0.927,12.8,107.01
G2025021,2025-11-28,Warriors,S102,94.85,0.927,12.8,106.99
G2025021,2025-11-28,Warriors,S124,94.85,0.927,12.8,106.99
G2025021,2025-11-28,Warriors,S104,94.84,0.927,12.8,106.98
G2025021,2025-11-28,Warriors,S130,94.82,0.927,12.8,106.96
